1,0.631610402117773,0.631610402117773
2,0.0,0.0
3,0.995182213053245,0.995182213053245
4,0.9867309201215324,0.9867309201215324
5,0.9718094688701545,0.9718094688701545
6,0.9799613305989358,0.9799613305989358
7,1.0,1.0
8,1.0,1.0
9,1.0,1.0
10,0.9799613305989358,0.9799613305989358
11,0.9951822130532451,0.9951822130532451
12,0.9951822130532451,0.9951822130532451
13,1.0,1.0
14,1.0,1.0
15,0.9588080438220622,0.9588080438220622
16,0.972195674013527,0.972195674013527
17,1.0,1.0
18,0.9867309201215324,0.9867309201215324
19,0.9780217497048465,0.9780217497048465
20,0.9675587679567059,0.9675587679567059
21,0.9951822130532451,0.9951822130532451
22,0.9789652635361237,0.9789652635361237
23,0.9932304104774035,0.9932304104774035
24,0.983225741794974,0.983225741794974
25,0.9806469669452396,0.9806469669452396
26,0.9806469669452396,0.9806469669452396
27,0.9634156178426779,0.9634156178426779
28,1.0,1.0
29,1.0,1.0
30,0.7776668320667598,0.7776668320667598
31,0.9775609923027848,0.9775609923027848
32,0.9243526786259899,0.9243526786259899
33,0.9854647538919946,0.9854647538919946
34,0.9932304104774035,0.9932304104774035
35,1.0,1.0
36,1.0,1.0
37,0.44864449327685263,0.44864449327685263
38,1.0,1.0
39,1.0,1.0
40,0.995182213053245,0.995182213053245
41,0.9701852073652745,0.9701852073652745
42,0.995182213053245,0.995182213053245
43,0.9932304104774033,0.9932304104774033
44,0.924049580918533,0.924049580918533
45,0.9849074452040899,0.9849074452040899
46,0.9711238325238507,0.9711238325238507
47,1.0,1.0
48,1.0,1.0
49,0.9884126235306484,0.9884126235306484
50,1.0,1.0
51,1.0,1.0
52,0.9884126235306484,0.9884126235306484
53,0.9863447149781599,0.9863447149781599
54,0.9219963383841472,0.9219963383841472
55,0.9806469669452396,0.9806469669452396
56,0.8261074676919842,0.8261074676919842
57,0.9790935911945228,0.9790935911945228
58,0.0,0.0
59,0.9790935911945228,0.9790935911945228
60,0.9867309201215324,0.9867309201215324
61,0.995182213053245,0.995182213053245
62,1.0,1.0
63,1.0,1.0
64,0.725063491636703,0.725063491636703
65,0.8326350679158857,0.8326350679158857
66,0.9863447149781599,0.9863447149781599
67,1.0,1.0
68,0.9932304104774033,0.9932304104774033
69,1.0,1.0
70,0.9910916161707517,0.9910916161707517
71,0.995182213053245,0.995182213053245
72,0.9932304104774035,0.9932304104774035
73,0.9806469669452396,0.9806469669452396
74,0.9932304104774035,0.9932304104774035
75,0.9766028124534049,0.9766028124534049
76,0.9884126235306484,0.9884126235306484
77,0.9332952831641446,0.9332952831641446
78,1.0,1.0
79,0.9466988015418875,0.9466988015418875
80,0.995182213053245,0.995182213053245
81,1.0,1.0
82,0.7897198546108739,0.7897198546108739
83,0.995182213053245,0.995182213053245
84,0.9479490795851474,0.9479490795851474
85,1.0,1.0
86,0.9874165564678361,0.9874165564678361
87,1.0,1.0
88,0.9862738292239965,0.9862738292239965
89,1.0,1.0
90,0.9916770347266866,0.9916770347266866
91,0.9624684375068747,0.9624684375068747
92,0.9774363311489115,0.9774363311489115
93,1.0,1.0
94,0.9429479674121077,0.9429479674121077
95,1.0,1.0
96,0.9712521601822498,0.9712521601822498
97,0.995182213053245,0.995182213053245
98,0.9785790583927511,0.9785790583927511
99,0.9351065363998349,0.9351065363998349
